,tweet,sentiment_score
744,"this veterans day, here’s a moving portrait of the extraordinary resilience of my friend cory remsburg, an army ran… ",0.1778330388105156
745,"no one says it better than @michelleobama — the obama presidential center coming to the south side isn't for us, it… ",3.117020618448164
746,"proud of all the americans who showed up to vote yesterday, electing a set of hopeful, forward-thinking leaders pri… ",2.4826139869236323
747,proud to endorse an outstanding group of virginia democrats in tuesday’s election—candidates who’ll not only advanc… ,0.49851912779141005
748,today’s the first day of open enrollment on  and high-quality coverage might be more afford… ,-0.815122557431138
749,congrats to the world champion @nationals and their fans! a great group that always showed up when it counted and w… ,5.718332397459537
750,rt @obamafoundation: watch live: @barackobama is about to take the stage at the obamasummit. tune in now at  for hi…,1.43550096249166
751,rt @obamafoundation: take a tour with @barackobama through the future obama presidential center on chicago’s south side. ,1.9098547053312211
752,glad to be back in chicago for the @obamafoundation summit. it’s where i first learned to organize—and where i met… ,3.7477436879337107
753,".@samanthajpower is a pulitzer winner, an incredible writer, and a great friend. her memoir, the education of an id… ",6.136263868919119
754,"michelle and i are heartbroken over the passing of our friend, elijah cummings. may his example inspire more americ… ",2.657624561283485
755,"i was proud to work with justin trudeau as president. he's a hard-working, effective leader who takes on big issues… ",1.675451704053326
756,"in december, michelle and i will head to malaysia for the first @obamafoundation leaders: asia-pacific gathering. t… ",1.3837744068510482
757,"yesterday, marathoner eliud kipchoge became the first ever to break two hours. today in chicago, brigid kosgei set… ",-0.5593539815439619
758,"rt @michelleobama: happy dayofthegirl! i’m excited to share that in december, i’ll be visiting vietnam to meet some of the inspiring girls…",8.779693906075671
759,"congrats to the @washmystics on a gutsy, first-ever championship! a great team performance when it counted. if folk… ",4.979585573619056
760,here’s an interesting read—a reminder that behind every opinion lies a human being with real experiences and a stor… ,4.176538365641235
761,"as president, i leaned on @ambassadorrice’s experience, expertise, and willingness to tell me what i needed to hear… ",1.9044182440414972
762,"like the beatles said: it’s getting better all the time. thanks, babe, for 27 amazing years! ",0.2043639367108117
763,"on national voter registration day, it’s up to us as citizens to make sure everyone we know can make their voices h… ",0.7122264483210503
764,one challenge will define the future for today’s young generation more dramatically than any other: climate change.… ,0.31983643140159507
765,"just 16, @gretathunberg is already one of our planet’s greatest advocates. recognizing that her generation will bea… ",1.311227771999901
766,that’s what americans do when others are in need – we help. we give. we inspire. want to make a difference? there a… ,3.6784873040574233
767,"jermaine bell is just six years old, but when he saw people in need, he took the money he’d been saving for a trip… ",-0.7153175653312294
768,bahamian families and communities face a long recovery from hurricane dorian. and americans are reaching out to hel… ,2.086164187631621
769,"as we remember those we lost on 9/11, we also remember the spirit of unity and togetherness that defined the weeks… ",-2.726031830811449
770,"marca had a remarkable way of bringing out the best within us. for me, she was a trusted voice and a persistent, bu… ",4.295330558670684
771,"yesterday’s ruling is a big win for north carolina—and for all of us. voters should choose their representatives, n… ",-0.6657953592027526
772,"saw this story of a young person doing great work and wanted to share it—keep it up, david! that’s some creative or… ",4.992101156363599
773,training is at the heart of organizing. it’s why i’ve always made it a priority – from my 2008 campaign until now.… ,1.3396201921466493
774,"with summer winding down, here’s a sampling of what michelle and i have been listening to — some new, some old, som… ",2.414064968695453
775,a good story gives you the chance to better understand someone else’s life. it can help you find common ground. and… ,-2.65639082634109
776,"toni morrison was a national treasure, as good a storyteller, as captivating, in person as she was on the page. her… ",2.7044259675321065
777,"until all of us stand up and insist on holding public officials accountable for changing our gun laws, these traged… ",2.8769277627393146
778,,0.0
779,"the families of our wounded warriors don't often get a lot of fanfare, but they're serving and sacrificing right al… ",0.6186352051908977
780,recent court decisions make it clear that the change we need to restore our democracy has to come from the ground u… ,2.284753191584512
781,"here’s a worthwhile sunday read: “…nothing should temper partisanship more than an awareness that somewhere, on som… ",2.3610806120202055
782,"i’ve always been proud of what this team accomplished during my administration. but more than what we did, i’m prou… ",0.9576122100081687
783,"rt @obamafoundation: leaders: africa may have ended, but 200 inspiring obamaleaders returned to their homes with the new connections and f…",3.4759606682649338
784,economist raj chetty is not only identifying the decline in opportunity we’ve seen in recent decades—but trying to… ,3.503907186014011
785,here are a couple of articles backed by new research that are worth taking a look at: a new study on the medicaid e… ,5.852357139668469
786,"in america, we don’t fear the future, we embrace it. 50 years ago, that spirit took us to the moon. today, it’s emb… ",-0.20401056344415114
787,rt @michelleobama: what truly makes our country great is its diversity. i’ve seen that beauty in so many ways over the years. whether we ar…,3.0865887549944997
788,"mandeladay reminds us that when things feel dark, confusing, or impossible—take a look back at his writings. there… ",-1.5628807759811945
789,i have a good feeling about these chicago @urbanalliance interns. thanks for letting me spend yesterday afternoon w… ,1.3445868869441142
790,"the @obamafoundation is helping a new generation of leaders make their mark, and there’s an extraordinary group gat… ",2.5547233840344403
791,proud to rep america’s best team! congrats @uswnt and thanks for being such a strong inspiration for women and girl… ,6.790113236612257
792,"yes! fourth star. back to back. congrats to the record breakers on the @uswnt, an incredible team that’s always pus… ",6.367892120427806
793,"rt @michelleobama: good luck to the @uswnt! you all are some of the most fearless, powerful, awe-inspiring athletes i’ve ever seen—and toge…",1.6013334795265508
794,"happy fourth of july, everybody! this is always a great day in the obama family: a chance to celebrate america—and… ",4.293822874201221
795,"i’m admittedly biased, but this article gibes with my experience about what all of us might take away from the “alo… ",2.1618686194855687
796,congrats to the uswnt! a great performance from a great team—looking forward to sunday. onenationoneteam,6.988252763786553
797,no one changes the world alone. that’s why the @obamafoundation is connecting emerging leaders from south africa to… ,1.6825480362207361
798,the most important job in our democracy is citizen. if you’re tired of politicians manipulating maps and ignoring t… ,-1.248284884349147
799,"50 years ago, history was written at the stonewall inn when new york's lgbt community stood up, spoke out, and star… ",1.2871277690188183
800,what a gift to come across this interview with julia “hurricane” hawkins. i’m as grateful for her life advice as i… ,1.5552693496376615
801,"now we’re talking! congrats to team usa for moving on, and thanks for continuing to make us all proud. usa ",6.553539801865209
802,"on juneteenth, we celebrate our capacity to make real the promise of our founding, that thing inside each of us tha… ",1.6357834948080858
803,"outside the oval office, i kept a painting of a small crowd huddled around a pocketwatch, waiting for the moment th… ",-2.9545031938122603
804,this is worth a read: a thought-provoking reminder that education reform isn’t a cure-all. as a supporter of educat… ,1.6997062672973822
805,"yes we can, greta. i’m hopeful because of you and all the young people who are fighting to protect the planet. keep… ",2.414828268307783
806,"happy father’s day to charles, one of our @obamafoundation fellows, and all the dads at fathers’ uplift. today, we’… ",0.07995784975040876
807,rt @obamafoundation: these young people want to take action and make a change. through the communityleadership corps in chicago and hartfo…,-1.102043565744953
808,the @uswnt is something to smile about. it was great to celebrate with them back in 2015 and i'm excited to root th… ,3.7902321215236574
809,"six years ago, david ortiz's spirit and resolve helped us all begin to heal from the boston marathon bombing. today… ",1.8913405842614588
810,"last week, it was virginia beach. but day after day and year after year, too many families and communities are shat… ",4.042470674060513
811,"rt @obamafoundation: courage is contagious. watch some of the courageous students who won our first-ever civic action recognition awards, h…",-0.07402430712312025
812,"you've got a lot to be proud of, jiwandeep. thanks for everything you do to make this country a little more equal.… ",5.6310744288642
813,what a life. american history has always been driven by visionaries like leah chase—and all the men and women who w… ,3.1811728071614267
814,"a story worth sharing: twelve years ago, brian joined my first presidential campaign. two years ago, he was diagnos… ",4.583321939099656
815,exciting to see the faces of colombia's future at an @obamafoundation roundtable with young leaders in bogotá. thei… ,2.8531232470284342
816,"on memorial day, we remember all those who gave everything for something greater than themselves. it's up to us to… ",1.4799275231164093
817,great to get out there and take a few cuts at the plate yesterday—i had a blast with all these extraordinary young… ,0.6698481952156227
818,"rt @obamafoundation: congratulations on the inauguration of @chicagosmayor lori lightfoot, treasurer melissa conyears-ervin, @chicityclerk…",2.946421817051541
819,"here’s a great story: while we’ve still got a lot of work to do to make college affordable for everyone, that didn’… ",-0.53386273052735
820,"happy mother's day to the most caring, brilliant, funny, and grounded woman i know—a perfect role model not just fo… ",7.523224648728683
821,"as part of the @obamafoundation, moms like dr. mwansa ketty lubeya are answering the call for change—and raising th… ",-1.7501095316092672
822,"rt @michelleobama: congratulations, meghan and harry! barack and i are so thrilled for both of you and can't wait to meet him. royalbaby h…",0.5701073212279468
823,"happy collegesigningday, everybody! i'm proud of every student out there who's taking the next step in their educa… ",2.233360321157655
824,"condolences to the family of john singleton. his seminal work, boyz n the hood, remains one of the most searing, lo… ",2.1089801478104793
825,congratulations to the new class of @obamafoundation fellows! their work in every region of the globe is already ma… ,2.260629463929645
826,"for thirty-six years, richard lugar proved that pragmatism and decency work—not only in washington but all over the… ",0.7240453894326435
827,dominique’s story is a reminder to us that where you’re from shouldn’t define what you can achieve. i’m proud of he… ,1.5740052651750935
828,"this generation of climate activists is tired of inaction, and they've caught the attention of leaders all over the… ",-2.859992945317786
829,"and in the u.s., 13-year old @alexandriav2005 of new york, 13-year old @havenruthie of denver, and 16-year old… ",4.025655689772254
830,"i met 23-year-old @luisamneubauer in berlin earlier this month. luisa, the organizer behind the student movement in… ",-2.641303744352957
831,"they're people like 16-year-old @gretathunberg, whose protests at swedish parliament sparked a movement. inspired b… ",2.3871944198346533
832,young people all over the world are leading the way in the fight to protect our planet because they know their futu… ,2.029589004164996
833,"to all who celebrate today, happy easter from our family to yours! on this day of rebirth and renewal, let’s recomm… ",4.943637968095996
834,"the attacks on tourists and easter worshippers in sri lanka are an attack on humanity. on a day devoted to love, re… ",2.013452488624731
835,"notre dame is one of the world’s great treasures, and we’re thinking of the people of france in your time of grief.… ",2.715556709729384
836,"congratulations, tiger! to come back and win the masters after all the highs and lows is a testament to excellence, grit, and determination.",2.562882399022289
837,"another good story worth sharing: from one ""kid from akron"" to a new generation of akron kids, some remarkable earl… ",5.029978632686212
838,"from a big nba fan, congrats to future hall of famers dwyane wade and dirk nowitzki—not just all-time greats but class acts, too.",6.763017875102468
839,"in just a few minutes, i’m taking the stage at the @obamafoundation town hall europe for a conversation about how t… ",-2.702451417522319
840,a voice everybody should hear. ,-1.8747167519844934
841,here’s a story about people doing good that's worth sharing: @bradpaisley and his wife @kimwilliamspais saw food in… ,3.336502005546916
842,"great to see chicago’s historic mayoral race between two highly qualified candidates. congrats to our next mayor, l… ",2.598330200058567
843,valerie is one of my oldest friends and advisors – she was by my side when i first decided to run for office and fo… ,2.7178608760648313
844,"last night i had the chance to meet with first-term democrats in congress—it's a young, diverse class, stocked with… ",-1.8139594660512597
845,"just in the nick of time: my brackets have never been my one shining moment, but here we go again. you can check ou… ",1.9543298498135007
846,"and here are some ways to help cyclone victims in mozambique, malawi, and zimbabwe: ",-1.4603073882540967
847,the floods in the midwest and in southern africa are heartbreaking. suffering and loss on two sides of the world ca… ,1.6765735393484604
848,"in 2011, i visited the tiny town of moneygall and got to walk around in the house where my great-great-great grandf… ",-2.1342183437638713
849,michelle and i send our condolences to the people of new zealand. we grieve with you and the muslim community. all… ,6.0192681040944125
850,.@michelleobama and i are rooting hard for team usa as the special olympics world games get underway this week. our… ,0.47549996931025057
851,"what a great moment. happy 110th, virginia. ",3.9776805655618235
852,michelle and i send our deepest sympathies to all who knew the victims of today’s plane crash in ethiopia.,-1.8655005960957676
853,the crew dragon’s been on quite a ride since i last saw it—congrats to @nasa and @spacex on a successful return! we… ,3.359851744959423
854,"preethi, alice, and sefora are just three of many @obamafoundation leaders who remind us what international women’s… ",2.9739568219880983
855,and @seforakodjo is helping the next generation of women leaders in africa rise up. her organization is training an… ,0.5099333792153711
856,".@barbealice is helping refugees resettle into welcoming communities in france, offering them job training and lang… ",6.404450202852145
857,.@preethiherman is helping women unleash their power to change their societies. as head of the… ,0.19830224486756187
858,"on international women’s day, i’m reflecting on the future we all want for our daughters: one where they can live o… ",-1.3116493241406169
859,it’s up to all of us as citizens to make sure that the rules of democracy are fair—everywhere—because the next deca… ,-0.3138209724502997
860,zion williamson seems like an outstanding young man as well as an outstanding basketball player. wishing him a speedy recovery.,1.0583432352449265
861,i’m about to join @stephencurry30 on stage with @mbk_alliance to answer questions from boys and young men of color… ,4.437695212584326
862,"rt @obamafoundation: ahead of mbkrising and in honor of black history month, @barackobama shared a nonfiction reading list that can help t…",3.0958587747357003
863,i’ve always loved basketball because it’s about building a team that’s equal to more than the sum of its parts. gla… ,4.830228550919367
864,"happy valentine’s day to the extraordinarily smart, beautiful, funny, one and only @michelleobama. it’s true; she d… ",5.012714253092117
865,"in the year since their friends were killed, the students of parkland refused to settle for the way things are and… ",-0.33846666698060923
866,"don’t be sad it’s over, be proud it taught us so much. congrats to all the men and women of @nasa on a @marsrovers… ",1.6180153872595884
867,"happy 85th birthday to @realbillrussell - the greatest champion in american sports, and a lifelong warrior for justice.",5.825039424562908
868,rt @michelleobama: a big part of friendship is showing up for your girls—that’s why i was thrilled to be there for the one and only @alicia…,3.7780853541504333
869,my statement on the passing of former congressman john dingell: ,1.6848097140483058
870,we lost two great americans today – frank robinson and john dingell – citizens who inspired me and so many others b… ,7.036758270078244
871,"as we celebrate black history month and jackie robinson’s 100th birthday, we celebrate the life of all whose courag… ",1.812113747293781
872,the @obamafoundation is connecting people from around the world so they can form partnerships just like this. i am… ,3.3685268323834077
873,"i’ve always drawn inspiration from what dr. king called life’s most persistent and urgent question: ""what are you d… ",4.692018292788698
874,rt @mbk_alliance: president obama challenged us to improve our communities in 2019—and mentorship is a concrete action we can take. with @m…,7.416309715730065
875,"i knew it way back then and i’m absolutely convinced of it today — you’re one of a kind, @michelleobama. happy birt… ",3.0984254977486767
876,"in 2018 people stepped up and showed up like never before. keep it up in 2019. we’ve got a lot of work to do, and i… ",0.8783993827291708
877,"i hope you find inspiration in the stories of dejah, moussa, sandor, hong and jonny. their journeys began with a de… ",2.129665136070671
878,"leaders like jonny boucher, a chicago native who, after losing too many friends and family to suicide, started a co… ",1.5562528762269339
879,"leaders like hong hoang, who mobilized a youth-led movement to create a greener world after becoming the first viet… ",3.1547696010759214
880,"leaders like moussa kondo and sandor lederer, who are each doing their part to fight corruption in their native cou… ",1.7605636289615922
881,"leaders like dejah powell, who started an organization to bring health and wellness resources to communities on the… ",4.27238016832467
882,"as the year winds down and we look toward 2019, i’m asking you to make a commitment: find something you want to cha… ",-0.7825861081252927
883,"as 2018 draws to a close, i’m continuing the tradition of sharing my year-end lists. it gives me a moment to reflec… ",3.5846422340283306
884,enjoy the holiday season with the ones you love. michelle and i wish you a very merry christmas! ,2.012321160351564
885,there’s no better time than the holidays to give back to your community. yesterday i got to do just that at… ,2.0342712594913506
886,"merry christmas and happy holidays to the extraordinary kids, families, and staff at children’s national. and thank… ",5.684180989213503
887,today is the last day of open enrollment. that means it’s the deadline to make sure you and the people you love hav… ,-1.7088250080901324
888,"joe is right. head to  before tomorrow’s deadline. and nice bracelet, by the way. ",-1.0118264902174996
889,"as bobby kennedy taught us, the thing about hope is that it travels through space *and* time, first splashing again… ",2.6124125266995772
890,"rt @obamafoundation: the cares family reaches across generational divides to reduce loneliness in the u.k. hear more from alex smith, found…",-1.2298157271101187
891,no jump shots. no ferns. no memes. not this time. i’m going to give it to you straight: if you need health insuranc… ,-1.6766033865842818
892,"rt @getuscovered: just one week left to getcovered for 2019. most folks can find coverage for $75 or less per month.

head over to ",0.8177334330298044
893,"happy hanukkah! over these eight nights, we draw inspiration from light that can overpower any darkness, and recomm… ",5.467619090564576
894,"america has lost a patriot and humble servant in george herbert walker bush. while our hearts are heavy today, they… ",-4.018927935092841
895,"i am grateful for the next generation of leaders -- the young people who are tolerant, creative, idealistic and doi… ",2.578278249242158
896,thanks to the chicago @fooddepository team for all you do and to the volunteers who are doing great work and let me… ,6.5935430000492765
897,rt @obamafoundation: the obama presidential center represents a historic opportunity to build a world-class museum and public gathering spa…,4.4507243115543975
898,"when someone shares their story, we see the world through their eyes. i’m looking forward to hearing a few from lea… ",3.7453926539731306
899,"our future depends on all our young people, including our boys and young men of color, being able to achieve their… ",4.29982188411561
900,"of course, @michelleobama’s my wife, so i’m a little biased here. but she also happens to be brilliant, funny, wise… ",3.159549691985368
901,"michelle and i are heartbroken for everybody who’s lost so much in california, and grateful for the heroism of the… ",-2.334613215200002
902,to all our veterans and your families: thank you. there's no tribute that can truly match the magnitude of your ser… ,-0.262470467512398
903,congratulations to everybody who showed up and participated in our democracy in record numbers yesterday. the chang… ,1.540149846340712
904,"today is the day. today, it’s your turn to raise your voice to change the course of this country for the better. so… ",2.071750708248066
905,"if you take that power and vote, something powerful happens. change happens. hope happens. and with each new step w… ",-1.8702602469016607
906,"when you vote, you have the power to make it easier for a student to afford college, and harder for a disturbed per… ",-3.3194011497745795
907,"when you vote, you have the power to protect voting rights. to make sure our criminal justice system treats everyon… ",0.5558127456208349
908,"when we've been at such crossroads before, americans have made the right choice. not because we sat back and waited… ",1.5955446131980242
909,tomorrow’s elections might be the most important of our lifetimes. the health care of millions is on the ballot. ma… ,1.3911393407315407
910,"speaking of preexisting conditions, open enrollment starts today. if you or someone you know needs health care, vis… ",0.4628585922144452
911,"elections matter. you have the power to protect a family’s health care. make a plan, grab some friends, and vote: ",1.9682789306920245
912,"while we're talking about preexisting conditions, the aca is the law that finally protected your coverage for preex… ",-0.14330945859529798
913,"not sure who and what you can vote for? head over to  to look up your state, learn who's run… ",1.3922528304365462
914,your vote can decide the health care of millions. your voice can determine the character of our country. you have p… ,2.5189906071992194
915,we grieve for the americans murdered in pittsburgh. all of us have to fight the rise of anti-semitism and hateful r… ,1.5677936712115828
916,"the last presidential election turned on fewer than 100,000 votes in three states. more people go to coachella. the… ",-0.7391618880330648
917,america is always at our best when we look out for each other. please do what you can to help people recover and re… ,-0.31673978982005413
918,i’m so proud of the work @michelleobama has done over the years to ensure adolescent girls have access to education… ,2.6532117510067836
919,congratulations to drew brees on the all time passing record. always a class act.,1.59017530135291
920,"happy anniversary, @michelleobama. for 26 years, you’ve been an extraordinary partner, someone who can always make… ",-1.081392080833065
921,"today, i’m proud to endorse even more democratic candidates who aren’t just running against something, but for some… ",-0.05646683899479066
922,"from civil servants to organizers, the young people i met in amsterdam today are doing the hard work of change. and… ",-1.6099854829988989
923,"the antidote to government by a powerful few is government by the organized, energized many. this national voter re… ",-0.7335652661889547
924,"the first class of obama fellows is full of leaders like keith—hardworking, innovative, and dedicated to partnering… ",2.4390812822809496
925,"we will always remember everyone we lost on 9/11, thank the first responders who keep us safe, and honor all who de… ",0.7695844336479601
926,"rt @nowthisnews: if you still don't think the midterms will affect you, @barackobama is back to spell out just how important they are ",1.5242418285869432
927,today i’m at the university of illinois to deliver a simple message to young people all over the country: you need… ,2.0654452305988293
928,yesterday i met with high school students on chicago’s southwest side who spent the summer learning to code some pr… ,-2.236103103031793
929,congratulations to hawaii for winning the little league world series! you make america very proud. 🤙🏾 ,3.098645810277643
930,our statement on the passing of senator john mccain: ,2.4014684821942116
931,"aretha helped define the american experience. in her voice, we could feel our history, all of it and in every shade… ",-0.921486045911017
932,"bobby kennedy was one of my heroes. he was someone who showed us the power of acting on our ideals, the idea that a… ",5.1235071797732195
933,"i’m confident that, together, they’ll strengthen this country we love by restoring opportunity, repairing our allia… ",1.3444404182172016
934,"today i’m proud to endorse such a wide and impressive array of democratic candidates – leaders as diverse, patrioti… ",4.371255932132677
935,"mandela day is about taking action to change the world for the better. in these young people, i see madiba's exampl… ",1.0586439585096292
936,"this week, i’m traveling to africa for the first time since i left office – a continent of wonderful diversity, thr… ",3.5282107127189244
937,rt @michelleobama: sometimes truth transcends party. ,-0.15858487148141273
938,congratulations to the @capitals! this @nhlblackhawks fan knows what it’s like to lift that cup – and i’m happy for… ,6.235129053334129
939,"“low plastic stool, cheap but delicious noodles, cold hanoi beer.” this is how i’ll remember tony. he taught us abo… ",1.017125575020415
940,"this national gun violence awareness day, show your commitment to keeping our kids safe from gun violence. then, fo… ",0.7007254857489589
941,"we can never truly repay the debt we owe our fallen heroes. but we can remember them, honor their sacrifice, and af… ",1.353666706751537
942,this center is for the leaders of tomorrow who are ready to step up and build the world as it should be. michelle a… ,3.2154858994284243
943,"happy mother’s day to every mom out there, especially the remarkable moms in my life, @michelleobama and my mother-… ",3.359029714956428
944,there are few issues more important to the security of the us than the potential spread of nuclear weapons or the p… ,2.657110048394687
945,rt @michelleobama: happy collegesigningday! so excited to be in philly to celebrate all the young people making the commitment to higher e…,3.1688445634848295
946,"these talented young people will create a better future not just in africa, but around the world. i can’t wait to s… ",3.2801472228902675
947,our statement on the passing of former first lady barbara bush: ,0.8048774159412809
948,rt @obamafoundation: we just announced the inaugural class of obamafellows. these 20 civic leaders have carried out inspiring work around…,1.4382892923437756
949,"rt @obamafoundation: this week—50 years since dr. martin luther king, jr. was killed—@barackobama and @repjohnlewis sat down with a group o…",-1.596158545197371
950,incredible to have a chicago team in the final four. i’ll take that over an intact bracket any day! congratulations… ,4.202884531806879
951,michelle and i are so inspired by all the young people who made today’s marches happen. keep at it. you’re leading… ,2.0853458145952652
952,our most important task as a nation is to make sure all our young people can achieve their dreams. we’ve started th… ,-0.3590110682865375
953,"in singapore with young people who are advocating for education, empowering young women, and getting involved all o… ",-2.4080175697536417
954,41: i like the competition. and the loyalty to the home team. - 44 ,-0.8185066290392344
955,congrats to @loyolachicago and sister jean for a last-second upset - i had faith in my pick!,0.42599581657310426
956,"just because i have more time to watch games doesn’t mean my picks will be better, but here are my brackets this ye… ",-0.5713449050193264
957,have fun out there among the stars. ,2.217661592784065
958,"four years ago, @michelleobama and i had the privilege to host lt. cmdr. dan cnossen and his fellow paralympians an… ",-0.43752176647057817
959,"i got my start holding community meetings in chicago, so it was fun to be home for one tonight. michelle and i want… ",1.6762272492334838
960,"young people have helped lead all our great movements. how inspiring to see it again in so many smart, fearless stu… ",4.113245084791126
961,"billy graham was a humble servant who prayed for so many - and who, with wisdom and grace, gave hope and guidance t… ",-1.2013013794974248
962,we are grieving with parkland. but we are not powerless. caring for our kids is our first job. and until we can hon… ,2.876635113700428
963,"happy valentine’s day, @michelleobama. you make every day and every place better. ",3.492659896543342
964,"rt @michelleobama: happy valentinesday to my one and only, @barackobama. to celebrate the occasion, i’m dedicating a little valentine’s da…",3.20198465297375
965,"dr. king was 26 when the montgomery bus boycott began. he started small, rallying others who believed their efforts… ",-3.5179252028126795
966,"all across america people chose to get involved, get engaged and stand up. each of us can make a difference, and al… ",0.259669350396179
967,"ten-year-old jahkil jackson is on a mission to help homeless people in chicago. he created kits full of socks, toil… ",-2.8073175298853306
968,"chris long gave his paychecks from the first six games of the nfl season to fund scholarships in charlottesville, v… ",-1.1970151983457216
969,"kat creech, a wedding planner in houston, turned a postponed wedding into a volunteer opportunity for hurricane har… ",0.5606710024412811
970,"as we count down to the new year, we get to reflect and prepare for what’s ahead. for all the bad news that seemed… ",-2.233278841739799
971,"rt @mbk_alliance: i am my brother’s keeper. 
watch our new psa with @barackobama, @stephencurry30 &amp; @chancetherapper, then take action to s…",0.03150214460932199
972,"on behalf of the obama family, merry christmas! we wish you joy and peace this holiday season. ",0.5347874068051142
973,there's no better time than the holiday season to reach out and give back to our communities. great to hear from yo… ,3.8104282428214704
974,"happy hanukkah, everybody, from the obama family to yours. chag sameach!",2.237586428090435
975,just got off a call to thank folks who are working hard to help more americans across the country sign up for healt… ,1.920236165321126
976,rt @obamafoundation: watch: we hosted a town hall in new delhi with @barackobama and young leaders about how to drive change and make an im…,-0.3963299998583689
977,michelle and i are delighted to congratulate prince harry and meghan markle on their engagement. we wish you a life… ,4.360340250086128
978,"from the obama family to yours, we wish you a happy thanksgiving full of joy and gratitude. ",3.042315463655098
979,"me:  joe, about halfway through the speech, i’m gonna wish you a happy birth--
biden:  it’s my birthday!
me:  joe.… ",1.4052061578680606
980,"rt @obamafoundation: today, we honor those who have honored our country with its highest form of service.  ",7.613894785513155
981,this is what happens when the people vote. congrats @ralphnortham and @philmurphynj . and congratulations to all th… ,0.469217770001392
982,every election matters - those who show up determine our future. go vote tomorrow! ,0.940661280852366
983,may god also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our midst.,-1.0435935649734829
984,"we grieve with all the families in sutherland springs harmed by this act of hatred, and we’ll stand with the survivors as they recover...",1.054212445846732
985,"starting today, you can sign up for 2018 health coverage. head on over to  and find a plan t… ",0.7732211187250914
986,michelle and i are thinking of the victims of today's attack in nyc and everyone who keeps us safe. new yorkers are as tough as they come.,2.947765043420587
987,"hello, obamasummit! thrilled to host civic leaders in chicago from all over the world. follow along at @obamafoundation.",4.599356033271442
988,"i’ll let you and @ladygaga handle the singing, and we’ll handle the donations. there’s still time to give:… ",-2.1057563740573553
989,tonight the ex-presidents are getting together in texas to support all our fellow americans rebuilding from this ye… ,1.6408312140282864
990,"i'm grateful to @senjohnmccain for his lifetime of service to our country. congratulations, john, on receiving this year's liberty medal.",7.072892902415472
991,michelle &amp; i are praying for the victims in las vegas. our thoughts are with their families &amp; everyone enduring another senseless tragedy.,-3.1142720439531972
992,proud to cheer on team usa at the invictus games today with my friend joe. you represent the best of our country. ,4.738723379627953
993,"we're expanding our efforts to help puerto rico &amp; the usvi, where our fellow americans need us right now. join us a… ",5.367474238756923
994,"prosecutor, soldier, family man, citizen. beau made us want to be better. what a legacy to leave. what a testament… ",-0.2907459861060496
995,rt @gatesfoundation: president @barackobama addresses goalkeepers17 starting at 12:40 pm. tune in here: ,4.0475464847767615
996,thinking about our neighbors in mexico and all our mexican-american friends tonight. cuidense mucho y un fuerte abrazo para todos.,1.5383929854126395
997,"coding is important – and fun. @csforall, thanks for your work to make sure every kid can compete in a high-tech, g… ",4.18023553792876
998,michelle and i want the @obamafoundation to inspire and empower people to change the world. here's how we're gettin… ,5.643071147527653
999,we remember everyone we lost on 9/11 and honor all who defend our country and our ideals. no act of terror will ever change who we are.,1.6911970791425541
1000,"rt @georgehwbush: across the u.s., americans have answered the call to help with hurricane recovery. praying for all floridians. irma ",-3.4001148531757237
1001,proud of these mckinley tech students—inspiring young minds that make me hopeful about our future. ,5.464536082646938
1002,americans always answer the call.  ,0.15145410807164458
1003,"to target hopeful young strivers who grew up here is wrong, because they’ve done nothing wrong. my statement: ",-2.0739091993418217
1004,thank you to all the first responders and people helping each other out. that's what we do as americans. here's one… ,4.502669518931629
1005,michelle and i are thinking of the victims and their families in barcelona. americans will always stand with our spanish friends. un abrazo.,-0.2453781554710128
1006,"""...for love comes more naturally to the human heart than its opposite."" - nelson mandela",2.1914084295565797
1007,"""people must learn to hate, and if they can learn to hate, they can be taught to love...""",-0.8424441508258705
1008,"""no one is born hating another person because of the color of his skin or his background or his religion..."" ",1.9424920699859385
1009,"john mccain is an american hero &amp; one of the bravest fighters i've ever known. cancer doesn't know what it's up against. give it hell, john.",3.2854221022165877
1010,health care has always been about something bigger than politics: it's about the character of our country. ,2.4807318398154883
1011,"of all that i've done in my life, i'm most proud to be sasha and malia's dad. to all those lucky enough to be a dad… ",-1.6068021528033822
1012,"on this national gun violence awareness day, let your voice be heard and show your commitment to reducing gun viole… ",2.299069456591544
1013,forever grateful for the service and sacrifice of all who fought to protect our freedoms and defend this country we… ,6.004951492016143
1014,good to see my friend prince harry in london to discuss the work of our foundations &amp; offer condolences to victims… ,-1.2900625780586743
1015,"through faith, love, and resolve the character of the people of manchester has shown itself.  our thoughts &amp; prayer… ",2.499686706386755
1016,our hearts go out to those killed and wounded in manchester. americans will always stand shoulder to shoulder with the people of the uk.,-5.9181613984580785
1017,"excited to hear from sierra, imani, filiz, and benedikt who are making a difference at home and abroad. see you in… ",1.049857383733443
1018,"happy mother's day to my love and partner on this journey @michelleobama, and to all the wonderful, hardworking mothers out there.",3.6072021926576703
1019,"we're rolling up our sleeves again, back where it all started. join us at  ",3.335029164319511
1020,"well said, jimmy. that's exactly why we fought so hard for the aca, and why we need to protect it for kids like bil… ",-0.8283970740901554
1021,rt @obamafoundation: it’s a beautiful day on the south side. ,3.8744427674304407
1022,my heart goes out to the victims and their families in london. no act of terror can shake the strength and resilience of our british ally.,-1.488735304333984
